Amount,Time,Merchant_Category,Transaction_Type,Card_Present,Country_Match,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,Class
614.2379525607191,3855044,Electronics,Chip,0,0,0.2580655928558944,-0.2580692428498115,0.6641058991898949,0.0807913550526933,0.8426367210947165,-0.1337049690284354,-1.956918356993015,-0.160151623002476,0.786130131027922,1.2947103945391438,0.5454900674110336,-0.1411590564552856,-1.7126099096230718,-1.725405785564344,-0.5087709592300221,-0.8962029242321989,1.692985601595542,1.082348923020325,-0.5587492130035757,1.0496493623129324,-0.7054762458726943,-0.2526668527461241,1
81.66131726456437,4126075,Online,Contactless,1,1,-0.1267673118362959,0.5787943363306141,1.8148945725402932,1.418671478581777,0.0713879123006712,-0.0540812635999625,0.5006252891313449,0.3916564864482187,-1.0094201353446868,-0.2531205389358515,0.0270085359098205,-1.072210645505894,-2.041649207392945,-2.1174552746716797,-1.106852706030108,0.9882648945824376,1.3502342570095418,0.258353039161602,-1.779754601925056,-0.755563128525052,-1.818778710568448,0.0796174790864772,0
1.8906348667341464,399000,Online,Contactless,1,1,0.1572748622633635,-1.7797903156113803,-0.4642665795489319,1.1205395292229854,-0.456118537141335,0.0279154300152241,0.9265732210403008,-0.392533307412189,0.5510615744898264,1.448428681848782,0.4535187910623722,0.7472571975520157,-0.5710686837161558,-0.2731633982241042,-1.894861678280858,-0.8092096267612158,0.2929041771043961,1.1925830754766285,-0.0268707849607647,0.6556196259651275,-0.3627640908969394,-1.7067143125687685,0
156.63557343272282,6521597,Online,Chip,1,1,0.2045477921536929,-0.4217356880682311,1.2725637526985627,1.5843221363445383,0.0242118148729327,-1.385127302740331,-0.972395868872714,-0.2734410658840283,1.7483255011259913,-0.8646495919721174,-0.566060203582759,-0.187953588509739,0.2789528933971188,-0.9888211879186336,0.526304720024228,0.7577124790846054,-0.3486398726013248,-0.4050984887564881,0.5789490119688032,0.3752419060809716,0.3961250979035975,-0.6533259227425726,0
49.88838222536259,2449306,Electronics,Swipe,0,1,1.1599158936447973,-0.8070818492520689,1.7534846564523203,1.035277327110525,0.3968108608443738,0.7946593071763147,-2.1642224006721698,-0.8470876343534193,1.375413987271887,0.0183838444556619,0.1542027145854975,-1.4184086922601704,1.5472986351992386,-1.5042803913826803,1.6097316446164365,-1.5496335853556849,0.3319749433269953,-1.4262022829531344,-0.1366591857744571,0.8417212431239094,0.0172953688293648,-1.719330205113326,1
21.162751353954683,2726456,Fuel,Swipe,1,1,-0.1183843304083051,1.0175269276445664,0.3830567629462392,0.8701261860248969,0.5649846221970617,-0.0014147334100681,-0.5955414157108218,-2.623462524339264,-1.2059916410891054,0.7060855913842713,0.1490574828347852,-0.0496794104120505,-0.0731835772251145,-0.6039151860441796,0.4195314339849792,0.3587956932420311,-1.2568838479310491,0.8664108598150122,0.477332438613009,-0.8210020190581175,-0.6826636933534537,-0.0011518247187692,0
101.62386116071156,6218919,Electronics,Swipe,0,0,0.00653585447624,-1.2219720155053682,-0.3590717305200936,2.5906557724422035,-0.2182194512939138,1.0879837621209203,-1.8619320587147188,1.731016417743358,-0.3404544902483121,3.224782781010142,0.2941511904448298,0.0691367096558909,-0.4044060337739716,0.5259767852379498,2.2517579736357733,0.5498708832429456,0.6290442015614497,0.6126876342961948,1.140446932011581,-0.4263746834298128,0.0317453496599172,-1.075903184100791,1
720.548803636184,3006044,Travel,Online,0,1,-0.527329968675122,-0.4404761418224636,2.5241691930742465,-1.4851140270642558,1.2103076517570626,-1.071352576392697,-3.312733780703002,0.2656011631454258,-1.794289248834788,1.5149491026722388,0.3216151593870552,0.4003054794755701,-0.8918214278843124,-0.0711661743307624,1.987727143526928,0.6468690701148564,0.8241416235733796,0.7004519801680724,1.2997239396257632,-0.1829247306291236,-0.0547411388414377,-0.4165642752873613,1
195.80567200960516,171514,Restaurant,Chip,1,1,-1.5283350538689118,0.7503783676515976,-0.861405486941501,-1.0599302508057664,0.6560413217218731,0.0301391613659435,-1.0623014533380912,0.909919962197962,0.7094664877442308,-0.2389240056358348,-1.178123298040006,0.8626042125318426,-0.5346860284026619,0.9216076493248884,0.4389502845136275,-0.7291392226869683,0.4959211190848103,-0.3941985112650898,0.4563269846502998,0.8274715279966257,-0.5051334346308672,-1.7253810352296324,0
114.30742163839864,3412176,Travel,Chip,1,1,-0.4957436702118294,-1.9300090119639504,1.5463600680071417,1.1087733677651177,1.160323360819515,0.0584563895544631,-1.6329206836604515,-0.1662307175435936,-0.2495892182335586,1.0019735847845326,-0.0288911644957555,-1.2126812512040723,1.0610363342213565,-2.0280466058383597,0.3744075764390101,-0.200010139133887,3.0287278599710463,-0.9247467801875332,0.7233745213071325,0.8296128566902317,-1.0806410435194334,-0.2017949684237484,1
