Amount,Time,Merchant_Category,Transaction_Type,Card_Present,Country_Match,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,Class
130.32762190206972,4295611,Health,Chip,1,1,-1.4935026615966858,2.4078452532944956,-0.2533346335452666,-1.467178648790267,-0.44093996515051387,0.9935601188406521,0.5758871185054107,-0.7857186569689658,0.25182138037385704,0.04686374025551005,1.287271240873371,-0.5775286651905646,-0.9914912849004106,0.669360858650297,-1.0869245174868443,-0.38370756505803993,-1.653338328256743,1.1195502925570289,-0.7892806661801951,-0.24321294226878876,-0.694157440578483,0.32432980829100483,0
488.2073157153534,148328,Electronics,Online,0,1,-1.1097555107360173,-0.6207037848033462,2.2668000200165332,0.05140028251806378,0.863353965606862,-0.9228143725964701,-0.0672433322846856,1.0006052806786827,0.33584577664623533,0.3245879296737143,0.8780180341849143,-1.0395364610990976,0.4445804416704303,-3.3209651728879273,0.43071961398354514,0.0826420711227375,-0.9953382815572538,0.19244916477797408,0.8720083932848314,-0.197328448243851,-2.2214810616698064,-1.7459753615552318,1
384.88887605046926,5853667,Electronics,Online,0,0,-0.045853336685889395,0.8270794331978117,-0.9226354482488468,0.2651347476908979,1.1327736763343588,-0.31163591273481717,-3.2662578405120652,-2.59408472650992,-0.4771756072363392,1.6730978099434832,-0.14020883987996186,-1.5095478889426885,1.2664535649952289,-2.2758153348122048,-0.764723375434371,0.3495401040764916,0.8790147624042061,-2.2013492029434394,1.7833813191405044,-1.965467593526139,0.09551315566136691,-1.3144331482203968,1
341.3264647745131,235853,Electronics,Online,0,0,-0.45890168531746595,-1.8882973476570426,0.7214047741388997,0.02973443854831896,1.7388719750771524,-0.4630711351626343,-0.37263641879015047,-0.19109456315218798,-0.43962164487380484,2.299393962151305,1.2025987102354858,-0.6141788577681289,0.849031787269755,1.0172881282940658,-0.2980294631182865,-0.25441818685824613,2.429818163345921,0.15090486371807452,1.4521010444084241,-0.269293772016341,-0.4700415474923969,0.23825848222876284,1
69.07526423908898,6679286,Grocery,Chip,1,1,0.2947286324372372,0.3404853836427146,1.3543605369653047,0.7918005067857419,-0.16360478540610102,-2.8625251169786763,-0.13150550744387368,0.7340604074202401,0.5793083402242564,0.6109573871605851,-0.14568588577467198,-1.443261250226647,0.6829297882767871,2.3036869066032115,-0.8165050392095536,-0.6643081896935472,0.6533921794446729,-2.416367072406868,0.0758139330444604,2.005563370461247,-0.16268622842102035,-0.06487293068157236,0
60.18648636489053,5868801,Electronics,Online,0,0,-0.8706602376001845,0.7032923859079595,4.526113173035648,-0.5417498121814913,-1.2151900789357066,0.531819683665658,-0.029339052381748276,1.023943263547066,-1.438152866623297,-0.3340703788838,-0.7567066351880217,1.5219083576375316,2.2869396931095327,-1.389542095710139,-0.9742300597447091,0.8832442220353394,-0.26175826486749065,1.2881677237540083,-0.05302697265324064,1.3834950505021149,0.9166811095425768,-1.4022108697500586,1
70.20042309107484,4279072,Electronics,Contactless,0,1,-0.6041764114414586,-1.1634559872822656,0.4899765626583398,0.5540700863735017,2.010190346823852,0.7056258136375801,0.5000515732713371,-1.2594436834373295,-0.7898981042434273,-0.12565697456380784,-0.38831168157296886,-0.21036368314871887,0.8737858026142294,-0.42903504064056636,0.6679465181264281,-0.1062668526186645,-1.1353080070021149,0.20267721565492064,-0.7489069863040005,0.771759827049673,-0.6566465622222731,0.42710285705577344,0
140.84173085604255,1589674,Grocery,Chip,1,1,1.8051995533684986,-0.7983314763367559,-0.5411534953392032,1.3358814429471666,0.7526612231870239,-1.4243015416574059,1.8430380961840227,-1.0871908166594797,-1.9176642173186955,-1.0505918698137158,0.8497908475060864,0.18131100724968346,1.672629380534504,-0.9666190616930783,0.04417903519026109,-1.3306964123206355,-0.4034294043742722,0.14752921255499485,0.5929665668232137,-0.3838979064867701,1.2454254595239143,-0.8050880204529617,0
66.87193578423627,1873715,Travel,Chip,1,1,1.4902362937549734,0.09966747501540889,-0.5819972004040251,-0.6542339598074702,-0.42489975247633915,0.48057580864259575,-0.4396086922905464,-0.5775316213421378,0.4513755803437499,1.356080662437133,-1.5277908508198725,-0.9595025033322122,1.5077980532068396,-0.06684234832538043,-0.051177416943826486,0.2307127156269366,0.30303574881165934,-0.44878778560732097,-0.6300970861210987,2.1360351038354617,0.6599723097126406,-0.1167934153275382,0
88.06733803460094,4026021,Online,Chip,0,0,-0.45322150244562587,1.0894868891973626,1.5324026415346594,0.10430114376978496,-0.14909292070670752,-0.646603753871689,0.3529923049335015,-0.8380114913029252,-0.9478149737807765,0.5829246370484343,0.21160744618335503,-0.10847088875035356,-1.1952765892687003,-2.846817720529234,1.4835008648366446,0.4534745871545044,1.2169351951389946,0.4377410354468662,0.09435923428003573,1.4077629107491483,0.13272526193525588,2.4131531995354116,1
